# schema: laser-person-tracks/1
# table: tracks
# bag: /home/nilum/laser-detection-annotator/moving_robot/moving_robot_0.mcap
# scan_topic: /scan
# annotation_frame: laser
# odom_frame: odom
# base_frame: base_link
# match_criterion: euclidean_xy
# match_threshold_m: 0.5
# generated: 2026-09-14T19:25:52
frame,scan_index,t_ns,track_id,x,y,world_x,world_y,consider
1443,1442,1789282197252423857,1,-1.6025,0.2873,2.3902,-0.3934,1
1444,1443,1789282197355522205,1,-1.5943,0.213,2.4094,-0.3211,1
1445,1444,1789282197453404843,1,-1.5613,0.2295,2.3637,-0.3149,1
1446,1445,1789282197554964853,1,-1.5036,0.0976,2.3694,-0.1663,1
1447,1446,1789282197654924560,1,-1.5283,0.1388,2.3632,-0.2088,1
1447,1446,1789282197654924560,2,-2.1302,0.3285,2.7959,-0.6682,1
1448,1447,1789282197755945154,1,-1.4789,0.0976,2.3309,-0.1431,1
1449,1448,1789282197855748766,1,-1.4789,0.0976,2.323,-0.1369,1
1450,1449,1789282197956577228,1,-1.4541,0.0482,2.3171,-0.0759,1
1451,1450,1789282198054295826,1,-1.4211,0.0152,2.2956,-0.0265,1
1451,1450,1789282198054295826,2,-2.0477,0.3779,2.6667,-0.6482,1
1452,1451,1789282198155773260,1,-1.2233,-0.0343,2.1377,0.1174,1
1452,1451,1789282198155773260,2,-2.089,0.312,2.7252,-0.6066,1
1453,1452,1789282198255843377,1,-1.1491,-0.092,2.0925,0.2092,1
1453,1452,1789282198255843377,2,-2.0642,0.3202,2.6915,-0.5961,1
1454,1453,1789282198356261202,1,-1.2068,-0.2487,2.2105,0.3227,1
1454,1453,1789282198356261202,2,-2.023,0.3697,2.6226,-0.6147,1
1455,1454,1789282198456670286,1,-1.2068,-0.2981,2.2254,0.3705,1
1455,1454,1789282198456670286,2,-2.0477,0.3202,2.6588,-0.579,1
1456,1455,1789282198557469636,1,-1.1903,-0.3971,2.2504,0.4704,1
1456,1455,1789282198557469636,2,-2.056,0.3285,2.6537,-0.5848,1
1457,1456,1789282198654909175,1,-1.182,-0.4383,2.2546,0.5147,1
1457,1456,1789282198654909175,2,-2.0477,0.3697,2.6174,-0.6126,1
1458,1457,1789282198755471836,1,-1.1326,-0.5043,2.2348,0.6012,1
1458,1457,1789282198755471836,2,-1.9983,0.3615,2.5692,-0.5766,1
1459,1458,1789282198853097914,1,-1.0913,-0.5125,2.1941,0.6336,1
1459,1458,1789282198853097914,2,-2.0313,0.312,2.614,-0.5442,1
1460,1459,1789282198954310770,1,-1.1408,-0.5537,2.2486,0.6493,1
1460,1459,1789282198954310770,2,-2.0148,0.3697,2.5615,-0.583,1
1461,1460,1789282199052139777,1,-1.1491,-0.6279,2.2834,0.7162,1
1461,1460,1789282199052139777,2,-2.0065,0.3285,2.5671,-0.5365,1
1462,1461,1789282199152871071,1,-1.1738,-0.6279,2.296,0.7094,1
1462,1461,1789282199152871071,2,-2.0313,0.3862,2.552,-0.5937,1
1463,1462,1789282199250694263,1,-1.1573,-0.6362,2.277,0.7308,1
1463,1462,1789282199250694263,2,-1.9818,0.3202,2.5335,-0.5056,1
1464,1463,1789282199351738968,1,-1.1985,-0.6609,2.3159,0.7387,1
1464,1463,1789282199351738968,2,-1.9735,0.3697,2.4945,-0.5383,1
1465,1464,1789282199451250391,1,-1.1903,-0.6527,2.2959,0.7399,1
1465,1464,1789282199451250391,2,-1.9818,0.3862,2.4842,-0.5525,1
1466,1465,1789282199549997264,1,-1.281,-0.7021,2.3905,0.7439,1
1466,1465,1789282199549997264,2,-1.9735,0.3944,2.4643,-0.5508,1
1467,1466,1789282199651311492,1,-1.2562,-0.7598,2.3878,0.8112,1
1467,1466,1789282199651311492,2,-1.99,0.345,2.4935,-0.5108,1
1468,1467,1789282199752250270,1,-1.3304,-0.7186,2.4239,0.7443,1
1468,1467,1789282199752250270,2,-1.99,0.3615,2.4769,-0.5202,1
1469,1468,1789282199851247852,1,-1.4376,-0.7021,2.5007,0.6816,1
1469,1468,1789282199851247852,2,-1.99,0.3862,2.455,-0.538,1
1470,1469,1789282199952614969,1,-1.4871,-0.7434,2.555,0.6982,1
1470,1469,1789282199952614969,2,-1.9818,0.4027,2.4305,-0.5439,1
1471,1470,1789282200052460490,1,-1.3964,-0.7516,2.471,0.7542,1
1471,1470,1789282200052460490,2,-1.99,0.3367,2.4608,-0.4855,1
1472,1471,1789282200153852867,1,-1.5036,-0.6939,2.5277,0.656,1
1472,1471,1789282200153852867,2,-1.8829,0.3697,2.3418,-0.4578,1
1473,1472,1789282200253162861,1,-1.7097,-0.6774,2.691,0.5462,1
1473,1472,1789282200253162861,2,-1.9818,0.3697,2.4195,-0.5011,1
1474,1473,1789282200355341917,1,-1.7262,-0.6692,2.6921,0.5345,1
1474,1473,1789282200355341917,2,-1.8581,0.3615,2.3053,-0.4299,1
1475,1474,1789282200454254164,1,-1.7922,-0.5867,2.7009,0.4351,1
1475,1474,1789282200454254164,2,-1.9488,0.3285,2.3918,-0.4404,1
1476,1475,1789282200555129959,1,-1.7262,-0.562,2.6222,0.4508,1
1476,1475,1789282200555129959,2,-1.8581,0.3697,2.2835,-0.4272,1
1477,1476,1789282200653157858,1,-1.9076,-0.5867,2.7839,0.3882,1
1477,1476,1789282200653157858,2,-1.9158,0.3367,2.341,-0.4221,1
1478,1477,1789282200755295785,1,-1.9983,-0.6197,2.8704,0.3792,1
1478,1477,1789282200755295785,2,-1.9323,0.312,2.3592,-0.4025,1
1479,1478,1789282200854461239,1,-2.056,-0.5455,2.8762,0.291,1
1479,1478,1789282200854461239,2,-1.8911,0.3615,2.2906,-0.421,1
1480,1479,1789282200954863008,1,-2.1879,-0.4878,2.955,0.1832,1
1480,1479,1789282200954863008,2,-1.8004,0.2873,2.2396,-0.3059,1
1481,1480,1789282201055090664,1,-2.1467,-0.529,2.9298,0.2425,1
1481,1480,1789282201055090664,2,-1.7427,0.2873,2.1796,-0.274,1
1482,1481,1789282201155906496,1,-2.2044,-0.4548,2.9352,0.1543,1
1482,1481,1789282201155906496,2,-1.7097,0.2708,2.1498,-0.2387,1
1483,1482,1789282201253400979,1,-2.2456,-0.496,2.9833,0.1766,1
1483,1482,1789282201253400979,2,-1.9076,0.2955,2.3031,-0.3508,1
1484,1483,1789282201355058639,1,-2.2868,-0.3971,2.9622,0.0747,1
1484,1483,1789282201355058639,2,-1.8169,0.3202,2.2028,-0.3236,1
1485,1484,1789282201454663340,1,-2.3611,-0.3558,2.9987,0.0087,1
1485,1484,1789282201454663340,2,-1.718,0.2955,2.1202,-0.2483,1
1486,1485,1789282201555035350,1,-2.2704,-0.2981,2.8823,0.0065,1
1486,1485,1789282201555035350,2,-1.8169,0.2378,2.2255,-0.2414,1
1487,1486,1789282201653320587,1,-2.2704,-0.2899,2.8701,0.0051,1
1487,1486,1789282201653320587,2,-1.7757,0.2543,2.1734,-0.2303,1
1488,1487,1789282201754904690,1,-2.5095,-0.1827,3.0183,-0.1995,1
1488,1487,1789282201754904690,2,-1.7097,0.1306,2.167,-0.0851,1
1489,1488,1789282201854544670,1,-2.3528,-0.2239,2.8929,-0.0823,1
1489,1488,1789282201854544670,2,-1.6273,0.1141,2.0946,-0.0257,1
1490,1489,1789282201955308056,1,-2.4023,-0.2569,2.9443,-0.0699,1
1490,1489,1789282201955308056,2,-1.5778,0.0976,2.0513,0.0192,1
1491,1490,1789282202055945366,1,-2.4517,-0.1167,2.9105,-0.2118,1
1491,1490,1789282202055945366,2,-1.586,0.1306,2.0333,-0.0088,1
1492,1491,1789282202154444902,2,-1.5613,0.0152,2.059,0.109,1
1493,1492,1789282202254216977,2,-1.5366,-0.0178,2.0449,0.1555,1
1494,1493,1789282202355484779,2,-1.4294,-0.1415,2.002,0.3211,1
1495,1494,1789282202455372837,2,-1.4046,-0.1085,1.9549,0.308,1
1495,1494,1789282202455372837,1,-2.7238,0.0729,3.0211,-0.4897,1
1496,1495,1789282202553990226,2,-1.4046,-0.1332,1.9575,0.3328,1
1496,1495,1789282202553990226,1,-2.7486,0.1059,3.0164,-0.5288,1
1497,1496,1789282202654071787,2,-1.2892,-0.1662,1.8636,0.4222,1
1497,1496,1789282202654071787,1,-2.7568,0.0729,3.0302,-0.4998,1
1498,1497,1789282202755008084,2,-1.1408,-0.2074,1.7448,0.5351,1
1498,1497,1789282202755008084,1,-2.7651,0.0894,3.0199,-0.514,1
1499,1498,1789282202855248647,2,-1.1491,-0.2734,1.775,0.5932,1
1499,1498,1789282202855248647,1,-2.831,0.1388,3.0438,-0.5853,1
1500,1499,1789282202956546227,2,-1.0913,-0.3723,1.7637,0.7132,1
1500,1499,1789282202956546227,1,-2.798,0.1801,2.9866,-0.5992,1
1501,1500,1789282203055777960,2,-1.0171,-0.4053,1.7064,0.7833,1
1501,1500,1789282203055777960,1,-2.7321,0.2543,2.8849,-0.6265,1
1502,1501,1789282203156634626,2,-0.9512,-0.4548,1.6639,0.864,1
1502,1501,1789282203156634626,1,-2.7156,0.2213,2.8783,-0.5836,1
1503,1502,1789282203256680593,2,-0.91,-0.496,1.6392,0.9246,1
1503,1502,1789282203256680593,1,-2.831,0.2708,2.9461,-0.6786,1
1504,1503,1789282203357449091,2,-0.8193,-0.5372,1.5709,1.0096,1
1504,1503,1789282203357449091,1,-2.8393,0.2213,2.9683,-0.6345,1
1505,1504,1789282203455765069,2,-0.7451,-0.5207,1.4893,1.0365,1
1505,1504,1789282203455765069,1,-2.8557,0.2873,2.9428,-0.694,1
1506,1505,1789282203555984595,2,-0.6214,-0.562,1.3922,1.1378,1
1506,1505,1789282203555984595,1,-2.8145,0.2955,2.8945,-0.6755,1
1507,1506,1789282203653860047,2,-0.7203,-0.6609,1.518,1.1814,1
1507,1506,1789282203653860047,1,-2.8393,0.2873,2.9124,-0.6746,1
1508,1507,1789282203752752645,2,-0.6709,-0.6609,1.466,1.2101,1
1508,1507,1789282203752752645,1,-2.831,0.3202,2.8798,-0.6951,1
1509,1508,1789282203852391625,2,-0.6461,-0.6609,1.4356,1.2271,1
1509,1508,1789282203852391625,1,-2.7403,0.246,2.8283,-0.5808,1
1510,1509,1789282203951315797,1,-2.7403,0.246,2.8192,-0.5764,1
1511,1510,1789282204050844202,1,-2.8145,0.279,2.8575,-0.6395,1
1512,1511,1789282204150058212,1,-2.8145,0.3202,2.8291,-0.6701,1
1513,1512,1789282204249440947,1,-2.8063,0.2295,2.8564,-0.5827,1
1514,1513,1789282204351170441,1,-2.8063,0.2295,2.849,-0.5753,1
1515,1514,1789282204450612751,1,-2.8063,0.2295,2.8408,-0.5695,1
1516,1515,1789282204549779835,1,-2.7815,0.279,2.7873,-0.5954,1
1517,1516,1789282204649849044,1,-2.7733,0.213,2.8121,-0.5336,1
1518,1517,1789282204751744059,1,-2.7403,0.2295,2.7743,-0.5337,1
1519,1518,1789282204850155149,1,-2.7156,0.1636,2.7847,-0.4641,1
1520,1519,1789282204952733768,1,-2.6908,0.2295,2.731,-0.5097,1
1521,1520,1789282205051548568,1,-2.6579,0.2295,2.7023,-0.4938,1
1522,1521,1789282205154621898,1,-2.5837,0.1471,2.6773,-0.3857,1
1523,1522,1789282205254760219,1,-2.5837,0.1471,2.6773,-0.3857,1
1524,1523,1789282205353504352,1,-2.5424,0.1471,2.6412,-0.3657,1
1525,1524,1789282205453650599,1,-2.3693,0.0729,2.5258,-0.2169,1
1526,1525,1789282205554483412,1,-2.3363,0.1059,2.481,-0.2297,1
1527,1526,1789282205654427063,1,-2.3116,0.1141,2.4554,-0.2249,1
1528,1527,1789282205753364477,1,-2.2868,0.1059,2.4377,-0.2057,1
1529,1528,1789282205853078087,1,-2.2786,0.0399,2.4625,-0.144,1
1530,1529,1789282205954020328,1,-2.3033,-0.092,2.5481,-0.0407,1
1531,1530,1789282206054322819,1,-2.1962,-0.0261,2.4224,-0.0463,1
1532,1531,1789282206152337107,1,-2.1384,-0.092,2.4039,0.0393,1
1533,1532,1789282206253043399,1,-2.0972,-0.0673,2.3558,0.0377,1
1534,1533,1789282206354681374,1,-2.089,-0.0343,2.3327,0.0128,1
1535,1534,1789282206453872995,1,-2.0725,-0.0508,2.3262,0.0352,1
1536,1535,1789282206552547034,1,-2.0313,-0.0178,2.2742,0.0264,1
1537,1536,1789282206652757819,1,-1.9488,-0.0755,2.23,0.1168,1
1538,1537,1789282206754586037,1,-1.9488,-0.0755,2.23,0.1168,1
1539,1538,1789282206853650804,1,-1.9406,-0.0755,2.2229,0.1208,1
1540,1539,1789282206955236351,1,-1.8581,-0.0755,2.1507,0.1608,1
1541,1540,1789282207052088362,1,-1.9158,-0.0261,2.1772,0.0896,1
1542,1541,1789282207152918953,1,-1.8581,-0.0755,2.1507,0.1608,1
1543,1542,1789282207253553578,1,-1.8581,-0.0755,2.1507,0.1608,1
1544,1543,1789282207353990255,1,-1.9158,-0.0343,2.1812,0.0968,1
1545,1544,1789282207451596592,1,-1.9158,-0.0343,2.1812,0.0968,1
1546,1545,1789282207552623687,1,-1.99,-0.0261,2.2421,0.0537,1
1547,1546,1789282207652957937,1,-2.0313,0.0234,2.2542,-0.0097,1
1548,1547,1789282207754757710,1,-2.0313,0.0234,2.2542,-0.0097,1
1549,1548,1789282207853894089,1,-2.089,0.0317,2.3007,-0.0449,1
1550,1549,1789282207952743297,1,-2.089,0.0317,2.3007,-0.0449,1
1551,1550,1789282208052674189,1,-2.1632,0.0564,2.3536,-0.1025,1
1552,1551,1789282208154387035,1,-2.1797,0.0646,2.364,-0.1177,1
1553,1552,1789282208250947096,1,-2.2374,0.1059,2.3945,-0.1818,1
1554,1553,1789282208352679757,1,-2.1632,0.1718,2.2976,-0.2034,1
1555,1554,1789282208451847285,1,-2.1632,0.1718,2.2976,-0.2034,1
1556,1555,1789282208550630122,1,-2.2868,0.2378,2.3737,-0.3211,1
1557,1556,1789282208650522162,1,-2.2786,0.2378,2.3665,-0.3171,1
1558,1557,1789282208749477890,1,-2.2868,0.312,2.3377,-0.386,1
1559,1558,1789282208849087370,1,-2.2868,0.312,2.3377,-0.386,1
1560,1559,1789282208950480358,1,-2.2868,0.312,2.3377,-0.386,1
1561,1560,1789282209050328138,1,-2.2868,0.3615,2.3137,-0.4293,1
1562,1561,1789282209149911506,1,-2.0807,0.3615,2.1335,-0.3293,1
1563,1562,1789282209249562949,1,-2.0725,0.4357,2.0903,-0.3902,1
1564,1563,1789282209351320610,1,-2.056,0.4027,2.0919,-0.3534,1
1565,1564,1789282209448353142,1,-2.1055,0.4521,2.1112,-0.4206,1
1566,1565,1789282209548866913,1,-2.1055,0.5428,2.0672,-0.4999,1
1567,1566,1789282209646752070,1,-2.2291,0.5016,2.1953,-0.5238,1
1568,1567,1789282209747229766,1,-2.1714,0.5016,2.1448,-0.4958,1
1569,1568,1789282209847239882,1,-2.089,0.4274,2.1088,-0.391,1
1570,1569,1789282209945633935,1,-2.089,0.4274,2.1088,-0.391,1
1571,1570,1789282210046416340,1,-2.0313,0.3862,2.0783,-0.3269,1
1572,1571,1789282210145277734,1,-1.9818,0.4109,2.023,-0.3245,1
1573,1572,1789282210245047623,1,-1.9241,0.3779,1.9886,-0.2677,1
1574,1573,1789282210345006423,1,-1.8829,0.4027,1.9405,-0.2694,1
1575,1574,1789282210445769235,1,-1.8169,0.4109,1.8788,-0.2446,1
1576,1575,1789282210546409082,1,-1.7757,0.4109,1.8428,-0.2246,1
1577,1576,1789282210646861093,1,-1.7262,0.4027,1.8035,-0.1934,1
1578,1577,1789282210747428829,1,-1.6932,0.3615,1.7946,-0.1414,1
1579,1578,1789282210848556313,1,-1.652,0.3532,1.7626,-0.1141,1
1580,1579,1789282210948598651,1,-1.5613,0.345,1.6872,-0.063,1
1580,1579,1789282210948598651,2,-0.5637,0.4604,0.7588,0.3199,1
1581,1580,1789282211049394594,1,-1.5283,0.3285,1.6664,-0.0326,1
1581,1580,1789282211049394594,2,-0.5637,0.4604,0.7588,0.3199,1
1582,1581,1789282211150887103,1,-1.4211,0.345,1.5646,0.005,1
1582,1581,1789282211150887103,2,-0.506,0.3862,0.7444,0.4128,1
1583,1582,1789282211249369879,1,-1.3964,0.3697,1.531,-0.0046,1
1583,1582,1789282211249369879,2,-0.5389,0.3862,0.7731,0.3968,1
1584,1583,1789282211350499642,1,-1.3882,0.3615,1.5278,0.0065,1
1584,1583,1789282211350499642,2,-0.4153,0.312,0.701,0.5216,1
1585,1584,1789282211448076201,1,-1.3799,0.3862,1.5086,-0.011,1
1585,1584,1789282211448076201,2,-0.4977,0.3285,0.7651,0.4672,1
1586,1585,1789282211548484952,1,-1.4211,0.3532,1.5606,-0.0022,1
1586,1585,1789282211548484952,2,-0.5637,0.4192,0.7788,0.3559,1
1587,1586,1789282211649248394,1,-1.3552,0.3944,1.483,-0.0062,1
1587,1586,1789282211649248394,2,-0.6461,0.4357,0.8429,0.3015,1
1588,1587,1789282211748418922,1,-1.3222,0.4027,1.4501,0.0025,1
1588,1587,1789282211748418922,2,-0.6626,0.4274,0.8613,0.3008,1
1589,1588,1789282211847270445,1,-1.314,0.4439,1.423,-0.0295,1
1589,1588,1789282211847270445,2,-0.7038,0.4604,0.8814,0.2519,1
1590,1589,1789282211948372040,1,-1.314,0.4357,1.427,-0.0224,1
1590,1589,1789282211948372040,2,-0.6791,0.4439,0.8678,0.2784,1
1591,1590,1789282212046083342,1,-1.3222,0.4521,1.4262,-0.0407,1
1591,1590,1789282212046083342,2,-0.7038,0.4439,0.8894,0.2664,1
1592,1591,1789282212146742597,1,-1.3304,0.4439,1.4373,-0.0375,1
1592,1591,1789282212146742597,2,-0.7286,0.4439,0.911,0.2543,1
1593,1592,1789282212247457835,1,-1.3222,0.4934,1.4062,-0.0768,1
1593,1592,1789282212247457835,2,-0.6956,0.3862,0.9102,0.3208,1
1594,1593,1789282212345780887,1,-1.3304,0.5099,1.4053,-0.0952,1
1594,1593,1789282212345780887,2,-0.6791,0.4439,0.8678,0.2784,1
1595,1594,1789282212445914356,1,-1.3387,0.4934,1.4206,-0.0848,1
1595,1594,1789282212445914356,2,-0.6544,0.4027,0.8661,0.3264,1
1596,1595,1789282212543948848,1,-1.3057,0.5016,1.3878,-0.076,1
1596,1595,1789282212543948848,2,-0.6379,0.4439,0.8317,0.2983,1
1597,1596,1789282212645085888,1,-1.3304,0.5016,1.4094,-0.088,1
1597,1596,1789282212645085888,2,-0.6709,0.4357,0.8646,0.2895,1
1598,1597,1789282212745034336,1,-1.3304,0.4604,1.4293,-0.0519,1
1598,1597,1789282212745034336,2,-0.7698,0.4192,0.9591,0.256,1
1599,1598,1789282212845656868,1,-1.3304,0.4769,1.4213,-0.0664,1
1599,1598,1789282212845656868,2,-0.778,0.4274,0.9622,0.2448,1
1600,1599,1789282212946299419,1,-1.3304,0.4686,1.4254,-0.0591,1
1600,1599,1789282212946299419,2,-0.7451,0.4274,0.9335,0.2608,1
1601,1600,1789282213045395298,1,-1.3057,0.5016,1.3878,-0.076,1
1601,1600,1789282213045395298,2,-0.7368,0.4357,0.9222,0.2575,1
1602,1601,1789282213145138354,1,-1.281,0.4934,1.3701,-0.0568,1
1602,1601,1789282213145138354,2,-0.7615,0.4357,0.9438,0.2456,1
1603,1602,1789282213243636705,1,-1.2975,0.4686,1.3966,-0.0431,1
1603,1602,1789282213243636705,2,-0.7615,0.4192,0.9518,0.26,1
